nome_instancia,execucao,num_tarefas,num_maquinas,matriz_tempos,solucao,makespan,tempo,algoritmo
car1,14,11,5,"[[375, 12, 142, 245, 412], [632, 452, 758, 278, 398], [12, 876, 124, 534, 765], [460, 542, 523, 120, 499], [528, 101, 789, 124, 999], [796, 245, 632, 375, 123], [532, 230, 543, 896, 452], [14, 124, 214, 543, 785], [257, 527, 753, 210, 463], [896, 896, 214, 258, 259], [532, 302, 501, 765, 988]]","[7, 0, 4, 8, 2, 10, 3, 6, 5, 1, 9]",7038.0,0.0841489530000672,Memético-p10-g10-c20.0%-m10.0%
car1,15,11,5,"[[375, 12, 142, 245, 412], [632, 452, 758, 278, 398], [12, 876, 124, 534, 765], [460, 542, 523, 120, 499], [528, 101, 789, 124, 999], [796, 245, 632, 375, 123], [532, 230, 543, 896, 452], [14, 124, 214, 543, 785], [257, 527, 753, 210, 463], [896, 896, 214, 258, 259], [532, 302, 501, 765, 988]]","[7, 0, 4, 8, 2, 10, 3, 6, 5, 1, 9]",7038.0,0.07963178499994683,Memético-p10-g10-c20.0%-m10.0%
car1,16,11,5,"[[375, 12, 142, 245, 412], [632, 452, 758, 278, 398], [12, 876, 124, 534, 765], [460, 542, 523, 120, 499], [528, 101, 789, 124, 999], [796, 245, 632, 375, 123], [532, 230, 543, 896, 452], [14, 124, 214, 543, 785], [257, 527, 753, 210, 463], [896, 896, 214, 258, 259], [532, 302, 501, 765, 988]]","[7, 0, 4, 8, 2, 10, 3, 6, 5, 1, 9]",7038.0,0.0800486959999489,Memético-p10-g10-c20.0%-m10.0%
car1,17,11,5,"[[375, 12, 142, 245, 412], [632, 452, 758, 278, 398], [12, 876, 124, 534, 765], [460, 542, 523, 120, 499], [528, 101, 789, 124, 999], [796, 245, 632, 375, 123], [532, 230, 543, 896, 452], [14, 124, 214, 543, 785], [257, 527, 753, 210, 463], [896, 896, 214, 258, 259], [532, 302, 501, 765, 988]]","[7, 0, 4, 8, 2, 10, 3, 6, 5, 1, 9]",7038.0,0.08156739100002142,Memético-p10-g10-c20.0%-m10.0%
car1,18,11,5,"[[375, 12, 142, 245, 412], [632, 452, 758, 278, 398], [12, 876, 124, 534, 765], [460, 542, 523, 120, 499], [528, 101, 789, 124, 999], [796, 245, 632, 375, 123], [532, 230, 543, 896, 452], [14, 124, 214, 543, 785], [257, 527, 753, 210, 463], [896, 896, 214, 258, 259], [532, 302, 501, 765, 988]]","[7, 0, 4, 8, 2, 10, 3, 6, 5, 1, 9]",7038.0,0.08002734599995165,Memético-p10-g10-c20.0%-m10.0%
car1,19,11,5,"[[375, 12, 142, 245, 412], [632, 452, 758, 278, 398], [12, 876, 124, 534, 765], [460, 542, 523, 120, 499], [528, 101, 789, 124, 999], [796, 245, 632, 375, 123], [532, 230, 543, 896, 452], [14, 124, 214, 543, 785], [257, 527, 753, 210, 463], [896, 896, 214, 258, 259], [532, 302, 501, 765, 988]]","[7, 0, 4, 8, 2, 10, 3, 6, 5, 1, 9]",7038.0,0.08813202800001818,Memético-p10-g10-c20.0%-m10.0%
car2,0,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.10904453000000558,Memético-p10-g10-c20.0%-m10.0%
car2,1,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.07969702399998368,Memético-p10-g10-c20.0%-m10.0%
car2,2,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.08395524100001239,Memético-p10-g10-c20.0%-m10.0%
car2,3,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.08806191399992258,Memético-p10-g10-c20.0%-m10.0%
car2,4,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.09262892700007797,Memético-p10-g10-c20.0%-m10.0%
car2,5,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.08763572099996964,Memético-p10-g10-c20.0%-m10.0%
car2,6,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 2, 3, 10, 12, 4, 0, 1, 8, 7, 11, 5, 9]",7166.0,0.08475612699999147,Memético-p10-g10-c20.0%-m10.0%
car2,7,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.07598703100006787,Memético-p10-g10-c20.0%-m10.0%
car2,8,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.08339841000008619,Memético-p10-g10-c20.0%-m10.0%
car2,9,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.082730061999996,Memético-p10-g10-c20.0%-m10.0%
car2,10,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.08072058899995227,Memético-p10-g10-c20.0%-m10.0%
car2,11,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.07288838900001338,Memético-p10-g10-c20.0%-m10.0%
car2,12,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.08625251199998729,Memético-p10-g10-c20.0%-m10.0%
car2,13,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 2, 3, 12, 0, 10, 1, 8, 4, 7, 11, 5, 9]",7166.0,0.0904508999999507,Memético-p10-g10-c20.0%-m10.0%
car2,14,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.08436077900000782,Memético-p10-g10-c20.0%-m10.0%
car2,15,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.0707929590000731,Memético-p10-g10-c20.0%-m10.0%
car2,16,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.08659510799998316,Memético-p10-g10-c20.0%-m10.0%
car2,17,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.07502312999997685,Memético-p10-g10-c20.0%-m10.0%
car2,18,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 10, 2, 12, 3, 4, 0, 1, 8, 7, 11, 5, 9]",7376.0,0.08208564000005936,Memético-p10-g10-c20.0%-m10.0%
car2,19,13,4,"[[654, 147, 345, 447], [321, 520, 789, 702], [12, 147, 630, 255], [345, 586, 214, 866], [678, 532, 275, 332], [963, 145, 302, 225], [25, 24, 142, 589], [874, 517, 24, 996], [114, 896, 520, 541], [785, 543, 336, 234], [203, 210, 699, 784], [696, 784, 855, 512], [302, 512, 221, 345]]","[6, 2, 3, 12, 10, 4, 0, 1, 8, 7, 11, 5, 9]",7173.0,0.0800288799999862,Memético-p10-g10-c20.0%-m10.0%
car3,0,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.14177920399993127,Memético-p10-g10-c20.0%-m10.0%
car3,1,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.09307336500000929,Memético-p10-g10-c20.0%-m10.0%
car3,2,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.08524762300010025,Memético-p10-g10-c20.0%-m10.0%
car3,3,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.09902317800003857,Memético-p10-g10-c20.0%-m10.0%
car3,4,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.09330070099997556,Memético-p10-g10-c20.0%-m10.0%
car3,5,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.10335622299999159,Memético-p10-g10-c20.0%-m10.0%
car3,6,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.09152234399994086,Memético-p10-g10-c20.0%-m10.0%
car3,7,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.08507230199995774,Memético-p10-g10-c20.0%-m10.0%
car3,8,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.07837038299999222,Memético-p10-g10-c20.0%-m10.0%
car3,9,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.08844934500007184,Memético-p10-g10-c20.0%-m10.0%
car3,10,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.08806901799994193,Memético-p10-g10-c20.0%-m10.0%
car3,11,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.11138091399993755,Memético-p10-g10-c20.0%-m10.0%
car3,12,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.12140452800008461,Memético-p10-g10-c20.0%-m10.0%
car3,13,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.09650457499992626,Memético-p10-g10-c20.0%-m10.0%
car3,14,12,5,"[[456, 537, 123, 214, 234], [789, 854, 225, 528, 123], [876, 632, 588, 896, 456], [543, 145, 669, 325, 789], [210, 785, 966, 147, 876], [123, 214, 332, 856, 543], [456, 752, 144, 321, 210], [789, 143, 755, 427, 123], [876, 698, 322, 546, 456], [543, 532, 100, 321, 789], [210, 145, 114, 401, 876], [124, 247, 753, 214, 543]]","[10, 11, 5, 3, 4, 9, 2, 8, 1, 7, 6, 0]",7399.0,0.08397810300004949,Memético-p10-g10-c20.0%-m10.0%
